query_id,user_id,benchmark_tier,query_type,method,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_290806_relational_between,290806,stress_test,relational_between,flat,Which Convenience Store did I visit between スーパーアルプス 中野店 and セブンイレブン 八王子中野山王1丁目店?,2018_3462036__event_003,4315,ファミリーマート 中野中央通り店,1,1.0000000000,True,True,False
tokyo_290806_relational_between,290806,stress_test,relational_between,vector,Which Convenience Store did I visit between スーパーアルプス 中野店 and セブンイレブン 八王子中野山王1丁目店?,2018_3462036__event_003,4315,ファミリーマート 中野中央通り店,4,0.2500000000,False,True,False
tokyo_290806_relational_between,290806,stress_test,relational_between,graph,Which Convenience Store did I visit between スーパーアルプス 中野店 and セブンイレブン 八王子中野山王1丁目店?,2018_3462036__event_003,4315,ファミリーマート 中野中央通り店,4,0.2500000000,False,True,False
tokyo_29501_relational_between,29501,stress_test,relational_between,flat,Which Furniture / Home Store did I visit between 昭和シェル  ヤマヒロ セルフ武蔵村山 and ハイネス二宮?,2018_596177__event_002,31,ジョイフル本田,1,1.0000000000,True,True,False
tokyo_29501_relational_between,29501,stress_test,relational_between,vector,Which Furniture / Home Store did I visit between 昭和シェル  ヤマヒロ セルフ武蔵村山 and ハイネス二宮?,2018_596177__event_002,31,ジョイフル本田,1,1.0000000000,True,True,False
tokyo_29501_relational_between,29501,stress_test,relational_between,graph,Which Furniture / Home Store did I visit between 昭和シェル  ヤマヒロ セルフ武蔵村山 and ハイネス二宮?,2018_596177__event_002,31,ジョイフル本田,1,1.0000000000,True,True,False
tokyo_29757_relational_between,29757,stress_test,relational_between,flat,Which Hobby Shop did I visit between アドアーズ 八王子店 and とんかつ ほし野?,2018_601360__event_002,415,メロンブックス,1,1.0000000000,True,True,False
tokyo_29757_relational_between,29757,stress_test,relational_between,vector,Which Hobby Shop did I visit between アドアーズ 八王子店 and とんかつ ほし野?,2018_601360__event_002,415,メロンブックス,1,1.0000000000,True,True,False
tokyo_29757_relational_between,29757,stress_test,relational_between,graph,Which Hobby Shop did I visit between アドアーズ 八王子店 and とんかつ ほし野?,2018_601360__event_002,415,メロンブックス,1,1.0000000000,True,True,False
tokyo_29764_relational_between,29764,stress_test,relational_between,flat,Which Tunnel did I visit between 八王子駅 (Hachiōji Sta.) and 工学院大学 八王子キャンパス?,2018_601479__event_002,1701,ひよどり山トンネル,1,1.0000000000,True,True,False
tokyo_29764_relational_between,29764,stress_test,relational_between,vector,Which Tunnel did I visit between 八王子駅 (Hachiōji Sta.) and 工学院大学 八王子キャンパス?,2018_601479__event_002,1701,ひよどり山トンネル,1,1.0000000000,True,True,False
tokyo_29764_relational_between,29764,stress_test,relational_between,graph,Which Tunnel did I visit between 八王子駅 (Hachiōji Sta.) and 工学院大学 八王子キャンパス?,2018_601479__event_002,1701,ひよどり山トンネル,1,1.0000000000,True,True,False
tokyo_31204_relational_between,31204,stress_test,relational_between,flat,Which Beer Garden did I visit between 清滝駅 and 立呑み晩杯屋 八王子店?,2018_631703__event_002,990,高尾山ビアマウント,1,1.0000000000,True,True,False
tokyo_31204_relational_between,31204,stress_test,relational_between,vector,Which Beer Garden did I visit between 清滝駅 and 立呑み晩杯屋 八王子店?,2018_631703__event_002,990,高尾山ビアマウント,1,1.0000000000,True,True,False
tokyo_31204_relational_between,31204,stress_test,relational_between,graph,Which Beer Garden did I visit between 清滝駅 and 立呑み晩杯屋 八王子店?,2018_631703__event_002,990,高尾山ビアマウント,1,1.0000000000,True,True,False
tokyo_32545_relational_between,32545,stress_test,relational_between,flat,Which Supermarket did I visit between ケーヨーデイツー 楢原店 and 張順?,2018_661952__event_003,1005,スーパーオザム 大楽寺店,2,0.5000000000,False,True,True
tokyo_32545_relational_between,32545,stress_test,relational_between,vector,Which Supermarket did I visit between ケーヨーデイツー 楢原店 and 張順?,2018_661952__event_003,1005,スーパーオザム 大楽寺店,4,0.2500000000,False,True,True
tokyo_32545_relational_between,32545,stress_test,relational_between,graph,Which Supermarket did I visit between ケーヨーデイツー 楢原店 and 張順?,2018_661952__event_003,1005,スーパーオザム 大楽寺店,4,0.2500000000,False,True,True
tokyo_325605_relational_between,325605,stress_test,relational_between,flat,Which Train Station did I visit between フルコンプ 八王子本店 and 八王子みなみ野駅 (Hachiōjiminamino Sta.)?,2018_3674480__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,True
tokyo_325605_relational_between,325605,stress_test,relational_between,vector,Which Train Station did I visit between フルコンプ 八王子本店 and 八王子みなみ野駅 (Hachiōjiminamino Sta.)?,2018_3674480__event_002,2,八王子駅 (Hachiōji Sta.),5,0.2000000000,False,True,True
tokyo_325605_relational_between,325605,stress_test,relational_between,graph,Which Train Station did I visit between フルコンプ 八王子本店 and 八王子みなみ野駅 (Hachiōjiminamino Sta.)?,2018_3674480__event_002,2,八王子駅 (Hachiōji Sta.),6,0.1666666667,False,False,True
tokyo_328941_relational_between,328941,stress_test,relational_between,flat,Which Train Station did I visit between 高尾山頂 and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3694436__event_002,63,高尾山口駅 (Takaosanguchi Sta.) (KO53),1,1.0000000000,True,True,False
tokyo_328941_relational_between,328941,stress_test,relational_between,vector,Which Train Station did I visit between 高尾山頂 and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3694436__event_002,63,高尾山口駅 (Takaosanguchi Sta.) (KO53),3,0.3333333333,False,True,False
tokyo_328941_relational_between,328941,stress_test,relational_between,graph,Which Train Station did I visit between 高尾山頂 and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3694436__event_002,63,高尾山口駅 (Takaosanguchi Sta.) (KO53),3,0.3333333333,False,True,False
tokyo_339444_relational_between,339444,stress_test,relational_between,flat,Which Ramen Restaurant did I visit between 青梅街道駅 (Ōme-Kaidō Sta.) (ST03) and セブンイレブン 小平仲町店?,2018_3757165__event_004,4161,らあめん花月嵐 小平仲町店,1,1.0000000000,True,True,False
tokyo_339444_relational_between,339444,stress_test,relational_between,vector,Which Ramen Restaurant did I visit between 青梅街道駅 (Ōme-Kaidō Sta.) (ST03) and セブンイレブン 小平仲町店?,2018_3757165__event_004,4161,らあめん花月嵐 小平仲町店,1,1.0000000000,True,True,False
tokyo_339444_relational_between,339444,stress_test,relational_between,graph,Which Ramen Restaurant did I visit between 青梅街道駅 (Ōme-Kaidō Sta.) (ST03) and セブンイレブン 小平仲町店?,2018_3757165__event_004,4161,らあめん花月嵐 小平仲町店,1,1.0000000000,True,True,False
tokyo_342180_relational_between,342180,stress_test,relational_between,flat,Which Driving School did I visit between セブンイレブン 瑞穂むさし野2丁目店 and LIVIN?,2018_3773299__event_002,400,西多摩自動車学校,1,1.0000000000,True,True,True
tokyo_342180_relational_between,342180,stress_test,relational_between,vector,Which Driving School did I visit between セブンイレブン 瑞穂むさし野2丁目店 and LIVIN?,2018_3773299__event_002,400,西多摩自動車学校,1,1.0000000000,True,True,True
tokyo_342180_relational_between,342180,stress_test,relational_between,graph,Which Driving School did I visit between セブンイレブン 瑞穂むさし野2丁目店 and LIVIN?,2018_3773299__event_002,400,西多摩自動車学校,1,1.0000000000,True,True,True
tokyo_34258_relational_between,34258,stress_test,relational_between,flat,Which Platform did I visit between 京王 5-6番線ホーム and 京王高尾山温泉 極楽湯?,2018_698472__event_007,3101,1-2番線ホーム,1,1.0000000000,True,True,False
tokyo_34258_relational_between,34258,stress_test,relational_between,vector,Which Platform did I visit between 京王 5-6番線ホーム and 京王高尾山温泉 極楽湯?,2018_698472__event_007,3101,1-2番線ホーム,2,0.5000000000,False,True,False
tokyo_34258_relational_between,34258,stress_test,relational_between,graph,Which Platform did I visit between 京王 5-6番線ホーム and 京王高尾山温泉 極楽湯?,2018_698472__event_007,3101,1-2番線ホーム,2,0.5000000000,False,True,False
tokyo_348059_relational_between,348059,stress_test,relational_between,flat,Which Train Station did I visit between 八王子みなみ野駅 (Hachiōjiminamino Sta.) and 京王 橋本駅 (KO45)?,2018_3807517__event_004,11,橋本駅 (Hashimoto Sta.),1,1.0000000000,True,True,False
tokyo_348059_relational_between,348059,stress_test,relational_between,vector,Which Train Station did I visit between 八王子みなみ野駅 (Hachiōjiminamino Sta.) and 京王 橋本駅 (KO45)?,2018_3807517__event_004,11,橋本駅 (Hashimoto Sta.),1,1.0000000000,True,True,False
tokyo_348059_relational_between,348059,stress_test,relational_between,graph,Which Train Station did I visit between 八王子みなみ野駅 (Hachiōjiminamino Sta.) and 京王 橋本駅 (KO45)?,2018_3807517__event_004,11,橋本駅 (Hashimoto Sta.),1,1.0000000000,True,True,False
tokyo_350248_relational_between,350248,stress_test,relational_between,flat,Which Train Station did I visit between 昭和シェル石油 セルフ相原SS and 牛角?,2018_3820552__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,True
tokyo_350248_relational_between,350248,stress_test,relational_between,vector,Which Train Station did I visit between 昭和シェル石油 セルフ相原SS and 牛角?,2018_3820552__event_002,2,八王子駅 (Hachiōji Sta.),6,0.1666666667,False,False,True
tokyo_350248_relational_between,350248,stress_test,relational_between,graph,Which Train Station did I visit between 昭和シェル石油 セルフ相原SS and 牛角?,2018_3820552__event_002,2,八王子駅 (Hachiōji Sta.),10,0.1000000000,False,False,True
tokyo_356419_relational_between,356419,stress_test,relational_between,flat,Which Train Station did I visit between 片倉駅 (Katakura Sta.) and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3855574__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_356419_relational_between,356419,stress_test,relational_between,vector,Which Train Station did I visit between 片倉駅 (Katakura Sta.) and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3855574__event_002,2,八王子駅 (Hachiōji Sta.),3,0.3333333333,False,True,False
tokyo_356419_relational_between,356419,stress_test,relational_between,graph,Which Train Station did I visit between 片倉駅 (Katakura Sta.) and JR 橋本駅 (JR Hashimoto Sta.)?,2018_3855574__event_002,2,八王子駅 (Hachiōji Sta.),2,0.5000000000,False,True,False
tokyo_35718_relational_between,35718,stress_test,relational_between,flat,Which Restaurant did I visit between JR 橋本駅 (JR Hashimoto Sta.) and JR 橋本駅 (JR Hashimoto Sta.)?,2018_727134__event_002,926,ジョナサン,1,1.0000000000,True,True,False
tokyo_35718_relational_between,35718,stress_test,relational_between,vector,Which Restaurant did I visit between JR 橋本駅 (JR Hashimoto Sta.) and JR 橋本駅 (JR Hashimoto Sta.)?,2018_727134__event_002,926,ジョナサン,1,1.0000000000,True,True,False
